id;DATE;UPAZILLACODE;CROPTYPEID;AREAAFFECTED [ha];LOSSTYPE [];Run_code
46338;21-4-2001;302665;1;37;2;1
46339;21-4-2001;302666;1;83;2;1
46340;21-4-2001;302667;1;10;2;1
46341;21-4-2001;302668;1;30;2;1
46342;21-4-2001;302672;1;90;2;1
46343;21-4-2001;302674;1;73;2;1
46344;21-4-2001;302675;1;97;2;1
46345;21-4-2001;302676;1;4;2;1
46346;21-4-2001;302680;1;50;2;1
46347;21-4-2001;302688;1;14;2;1
46348;21-4-2001;302690;1;37;2;1
46349;21-4-2001;302692;1;12;2;1
46350;21-4-2001;302693;1;88;2;1
46351;21-4-2001;302695;1;50;2;1
46352;21-4-2001;302696;1;47;2;1
46353;21-4-2001;302903;1;44;2;1
46354;21-4-2001;302910;1;46;2;1
46355;21-4-2001;302918;1;23;2;1
46356;21-4-2001;302921;1;73;2;1
46357;21-4-2001;302947;1;58;2;1
46358;21-4-2001;302956;1;7;2;1
46359;21-4-2001;302962;1;9;2;1
46360;21-4-2001;302984;1;77;2;1
46361;21-4-2001;302990;1;30;2;1
46362;21-4-2001;303330;1;28;2;1
46363;21-4-2001;303332;1;64;2;1
46364;21-4-2001;303334;1;4;2;1
46365;21-4-2001;303336;1;70;2;1
46366;21-4-2001;303386;1;28;2;1
46367;21-4-2001;303532;1;59;2;1
46368;21-4-2001;303543;1;70;2;1
46369;21-4-2001;303551;1;4;2;1
46370;21-4-2001;303558;1;74;2;1
46371;21-4-2001;303591;1;76;2;1
46372;21-4-2001;303907;1;58;2;1
46373;21-4-2001;303915;1;89;2;1
46374;21-4-2001;303929;1;29;2;1
46375;21-4-2001;303936;1;92;2;1
46376;21-4-2001;303958;1;67;2;1
46377;21-4-2001;303961;1;63;2;1
46378;21-4-2001;303985;1;80;2;1
46379;21-4-2001;304802;1;12;2;1
46380;21-4-2001;304806;1;67;2;1
46381;21-4-2001;304811;1;12;2;1
46382;21-4-2001;304827;1;20;2;1
46383;21-4-2001;304833;1;15;2;1
46384;21-4-2001;304842;1;70;2;1
46385;21-4-2001;304845;1;33;2;1
46386;21-4-2001;304849;1;70;2;1
46387;21-4-2001;304854;1;99;2;1
46388;21-4-2001;304859;1;51;2;1
46389;21-4-2001;304876;1;97;2;1
46390;21-4-2001;304879;1;38;2;1
46391;21-4-2001;304892;1;33;2;1
46392;21-4-2001;305440;1;17;2;1
46393;21-4-2001;305454;1;63;2;1
46394;21-4-2001;305480;1;24;2;1
46395;21-4-2001;305487;1;87;2;1
46396;21-4-2001;305610;1;49;2;1
46397;21-4-2001;305622;1;15;2;1
46398;21-4-2001;305628;1;71;2;1
46399;21-4-2001;305646;1;43;2;1
46400;21-4-2001;305670;1;88;2;1
46401;21-4-2001;305678;1;10;2;1
46402;21-4-2001;305682;1;56;2;1
46403;21-4-2001;305924;1;22;2;1
46404;21-4-2001;305944;1;34;2;1
46405;21-4-2001;305956;1;34;2;1
46406;21-4-2001;305974;1;26;2;1
46407;21-4-2001;305984;1;74;2;1
46408;21-4-2001;305994;1;98;2;1
46409;21-4-2001;306113;1;9;2;1
46410;21-4-2001;306116;1;57;2;1
46411;21-4-2001;306120;1;25;2;1
46412;21-4-2001;306122;1;93;2;1
46413;21-4-2001;306123;1;99;2;1
46414;21-4-2001;306124;1;28;2;1
46415;21-4-2001;306131;1;16;2;1
46416;21-4-2001;306152;1;16;2;1
46417;21-4-2001;306165;1;92;2;1
46418;21-4-2001;306172;1;71;2;1
46419;21-4-2001;306181;1;95;2;1
46420;21-4-2001;306194;1;83;2;1
46421;21-4-2001;306702;1;28;2;1
46422;21-4-2001;306704;1;31;2;1
46423;21-4-2001;306706;1;34;2;1
46424;21-4-2001;306758;1;7;2;1
46425;21-4-2001;306768;1;91;2;1
46426;21-4-2001;306807;1;77;2;1
46427;21-4-2001;306852;1;84;2;1
46428;21-4-2001;306860;1;92;2;1
46429;21-4-2001;306863;1;53;2;1
46430;21-4-2001;306864;1;37;2;1
46431;21-4-2001;306876;1;18;2;1
46432;21-4-2001;307204;1;76;2;1
46433;21-4-2001;307209;1;72;2;1
46434;21-4-2001;307218;1;83;2;1
46435;21-4-2001;307238;1;38;2;1
46436;21-4-2001;307240;1;37;2;1
46437;21-4-2001;307247;1;34;2;1
46438;21-4-2001;307256;1;22;2;1
46439;21-4-2001;307263;1;94;2;1
46440;21-4-2001;307274;1;74;2;1
46441;21-4-2001;307283;1;23;2;1
46442;21-4-2001;308207;1;20;2;1
46443;21-4-2001;308229;1;70;2;1
46444;21-4-2001;308247;1;82;2;1
46445;21-4-2001;308273;1;62;2;1
46446;21-4-2001;308276;1;66;2;1
46447;21-4-2001;308614;1;10;2;1
46448;21-4-2001;308625;1;36;2;1
46449;21-4-2001;308636;1;44;2;1
46450;21-4-2001;308665;1;39;2;1
46451;21-4-2001;308669;1;81;2;1
46452;21-4-2001;308694;1;14;2;1
46453;21-4-2001;308937;1;53;2;1
46454;21-4-2001;308967;1;87;2;1
46455;21-4-2001;308970;1;44;2;1
46456;21-4-2001;308988;1;34;2;1
46457;21-4-2001;308990;1;32;2;1
46458;21-4-2001;309309;1;93;2;1
46459;21-4-2001;309319;1;11;2;1
46460;21-4-2001;309323;1;70;2;1
46461;21-4-2001;309325;1;96;2;1
46462;21-4-2001;309328;1;24;2;1
46463;21-4-2001;309338;1;41;2;1
46464;21-4-2001;309347;1;59;2;1
46465;21-4-2001;309357;1;13;2;1
46466;21-4-2001;309366;1;13;2;1
46467;21-4-2001;309376;1;62;2;1
46468;21-4-2001;309385;1;28;2;1
46469;21-4-2001;309395;1;49;2;1
46470;21-4-2001;400108;1;56;2;1
46471;21-4-2001;400114;1;22;2;1
46472;21-4-2001;400134;1;23;2;1
46473;21-4-2001;400138;1;100;2;1
46474;21-4-2001;400156;1;48;2;1
46475;21-4-2001;400158;1;30;2;1
46476;21-4-2001;400160;1;87;2;1
46477;21-4-2001;400173;1;81;2;1
46478;21-4-2001;400177;1;92;2;1
46479;21-4-2001;401807;1;20;2;1
46480;21-4-2001;401823;1;76;2;1
46481;21-4-2001;401831;1;39;2;1
46482;21-4-2001;401855;1;28;2;1
46483;21-4-2001;404104;1;66;2;1
46484;21-4-2001;404109;1;1;2;1
46485;21-4-2001;404111;1;55;2;1
46486;21-4-2001;404123;1;17;2;1
46487;21-4-2001;404138;1;6;2;1
46488;21-4-2001;404147;1;20;2;1
46489;21-4-2001;404161;1;59;2;1
46490;21-4-2001;404190;1;28;2;1
46491;21-4-2001;404414;1;35;2;1
46492;21-4-2001;404419;1;99;2;1
46493;21-4-2001;404433;1;69;2;1
46494;21-4-2001;404442;1;32;2;1
46495;21-4-2001;404471;1;30;2;1
46496;21-4-2001;404480;1;12;2;1
46497;21-4-2001;404712;1;75;2;1
46498;21-4-2001;404717;1;53;2;1
46499;21-4-2001;404721;1;66;2;1
46500;21-4-2001;404730;1;18;2;1
46501;21-4-2001;404740;1;29;2;1
46502;21-4-2001;404745;1;97;2;1
46503;21-4-2001;404748;1;39;2;1
46504;21-4-2001;404751;1;65;2;1
46505;21-4-2001;404753;1;97;2;1
46506;21-4-2001;404764;1;97;2;1
46507;21-4-2001;404769;1;71;2;1
46508;21-4-2001;404775;1;59;2;1
46509;21-4-2001;404785;1;93;2;1
46510;21-4-2001;404794;1;90;2;1
46511;21-4-2001;405015;1;23;2;1
46512;21-4-2001;405039;1;88;2;1
46513;21-4-2001;405063;1;11;2;1
46514;21-4-2001;405071;1;40;2;1
46515;21-4-2001;405079;1;89;2;1
46516;21-4-2001;405094;1;79;2;1
46517;21-4-2001;405557;1;68;2;1
46518;21-4-2001;405566;1;38;2;1
46519;21-4-2001;405585;1;42;2;1
46520;21-4-2001;405595;1;92;2;1
46521;21-4-2001;405747;1;30;2;1
46522;21-4-2001;405760;1;50;2;1
46523;21-4-2001;405787;1;48;2;1
46524;21-4-2001;406528;1;50;2;1
46525;21-4-2001;406552;1;20;2;1
46526;21-4-2001;406576;1;49;2;1
46527;21-4-2001;408704;1;7;2;1
46528;21-4-2001;408725;1;88;2;1
46529;21-4-2001;408743;1;22;2;1
46530;21-4-2001;408747;1;79;2;1
46531;21-4-2001;408782;1;73;2;1
46532;21-4-2001;408786;1;26;2;1
46533;21-4-2001;408790;1;51;2;1
46534;21-4-2001;501006;1;10;2;1
46535;21-4-2001;501020;1;58;2;1
46536;21-4-2001;501027;1;48;2;1
46537;21-4-2001;501033;1;21;2;1
46538;21-4-2001;501040;1;21;2;1
46539;21-4-2001;501054;1;25;2;1
46540;21-4-2001;501067;1;69;2;1
46541;21-4-2001;501081;1;11;2;1
46542;21-4-2001;501085;1;49;2;1
46543;21-4-2001;501088;1;63;2;1
46544;21-4-2001;501094;1;68;2;1
46545;21-4-2001;501095;1;53;2;1
46546;21-4-2001;503813;1;51;2;1
46547;21-4-2001;503847;1;97;2;1
46548;21-4-2001;503858;1;21;2;1
46549;21-4-2001;503861;1;88;2;1
46550;21-4-2001;503874;1;26;2;1
46551;21-4-2001;506403;1;52;2;1
46552;21-4-2001;506406;1;88;2;1
46553;21-4-2001;506428;1;74;2;1
46554;21-4-2001;506447;1;39;2;1
46555;21-4-2001;506450;1;44;2;1
46556;21-4-2001;506460;1;92;2;1
46557;21-4-2001;506469;1;100;2;1
46558;21-4-2001;506475;1;41;2;1
46559;21-4-2001;506479;1;51;2;1
46560;21-4-2001;506485;1;61;2;1
46561;21-4-2001;506486;1;14;2;1
46562;21-4-2001;506909;1;33;2;1
46563;21-4-2001;506915;1;32;2;1
46564;21-4-2001;506941;1;27;2;1
46565;21-4-2001;506944;1;11;2;1
46566;21-4-2001;506963;1;63;2;1
46567;21-4-2001;506991;1;55;2;1
46568;21-4-2001;507018;1;84;2;1
46569;21-4-2001;507037;1;35;2;1
46570;21-4-2001;507056;1;32;2;1
46571;21-4-2001;507066;1;68;2;1
46572;21-4-2001;507088;1;7;2;1
46573;21-4-2001;507605;1;74;2;1
46574;21-4-2001;507616;1;85;2;1
46575;21-4-2001;507619;1;16;2;1
46576;21-4-2001;507622;1;9;2;1
46577;21-4-2001;507633;1;23;2;1
46578;21-4-2001;507639;1;64;2;1
46579;21-4-2001;507655;1;51;2;1
46580;21-4-2001;507672;1;15;2;1
46581;21-4-2001;507683;1;82;2;1
46582;21-4-2001;508110;1;11;2;1
46583;21-4-2001;508112;1;53;2;1
46584;21-4-2001;508122;1;56;2;1
46585;21-4-2001;508125;1;10;2;1
46586;21-4-2001;508131;1;58;2;1
46587;21-4-2001;508134;1;55;2;1
46588;21-4-2001;508140;1;24;2;1
46589;21-4-2001;508153;1;81;2;1
46590;21-4-2001;508172;1;77;2;1
46591;21-4-2001;508182;1;62;2;1
46592;21-4-2001;508185;1;8;2;1
46593;21-4-2001;508190;1;63;2;1
46594;21-4-2001;508194;1;62;2;1
46595;21-4-2001;508811;1;89;2;1
46596;21-4-2001;508827;1;65;2;1
46597;21-4-2001;508844;1;72;2;1
46598;21-4-2001;508850;1;4;2;1
46599;21-4-2001;508861;1;63;2;1
46600;21-4-2001;508867;1;40;2;1
46601;21-4-2001;508878;1;11;2;1
46602;21-4-2001;508889;1;32;2;1
46603;21-4-2001;508894;1;14;2;1
46604;21-4-2001;552710;1;97;2;1
46605;21-4-2001;552712;1;87;2;1
46606;21-4-2001;552717;1;66;2;1
46607;21-4-2001;552721;1;58;2;1
46608;21-4-2001;552730;1;46;2;1
46609;21-4-2001;552738;1;73;2;1
46610;21-4-2001;552743;1;78;2;1
46611;21-4-2001;552747;1;100;2;1
46612;21-4-2001;552756;1;10;2;1
46613;21-4-2001;552760;1;90;2;1
46614;21-4-2001;552764;1;39;2;1
46615;21-4-2001;552769;1;45;2;1
46616;21-4-2001;552777;1;53;2;1
46617;21-4-2001;553221;1;45;2;1
46618;21-4-2001;553224;1;85;2;1
46619;21-4-2001;553230;1;48;2;1
46620;21-4-2001;553267;1;80;2;1
46621;21-4-2001;553282;1;71;2;1
46622;21-4-2001;553288;1;55;2;1
46623;21-4-2001;553291;1;100;2;1
46624;21-4-2001;554906;1;49;2;1
46625;21-4-2001;554908;1;65;2;1
46626;21-4-2001;554909;1;60;2;1
46627;21-4-2001;554918;1;45;2;1
46628;21-4-2001;554952;1;91;2;1
46629;21-4-2001;554961;1;44;2;1
46630;21-4-2001;554977;1;97;2;1
46631;21-4-2001;554979;1;79;2;1
46632;21-4-2001;554994;1;96;2;1
46633;21-4-2001;555202;1;39;2;1
46634;21-4-2001;555233;1;66;2;1
46635;21-4-2001;555239;1;41;2;1
46636;21-4-2001;555255;1;61;2;1
46637;21-4-2001;555270;1;40;2;1
46638;21-4-2001;557312;1;52;2;1
46639;21-4-2001;557315;1;63;2;1
46640;21-4-2001;557336;1;51;2;1
46641;21-4-2001;557345;1;4;2;1
46642;21-4-2001;557364;1;47;2;1
46643;21-4-2001;557385;1;11;2;1
46644;21-4-2001;557704;1;40;2;1
46645;21-4-2001;557725;1;51;2;1
46646;21-4-2001;557734;1;57;2;1
46647;21-4-2001;557773;1;57;2;1
46648;21-4-2001;557790;1;3;2;1
46649;21-4-2001;558503;1;28;2;1
46650;21-4-2001;558527;1;94;2;1
46651;21-4-2001;558542;1;46;2;1
46652;21-4-2001;558549;1;21;2;1
46653;21-4-2001;558558;1;84;2;1
46654;21-4-2001;558573;1;44;2;1
46655;21-4-2001;558576;1;92;2;1
46656;21-4-2001;558592;1;37;2;1
46657;21-4-2001;559408;1;3;2;1
46658;21-4-2001;559451;1;12;2;1
46659;21-4-2001;559482;1;7;2;1
46660;21-4-2001;559486;1;22;2;1
46661;21-4-2001;559494;1;82;2;1
46662;21-4-2001;603602;1;29;2;1
46663;21-4-2001;603605;1;42;2;1
46664;21-4-2001;603611;1;71;2;1
46665;21-4-2001;603626;1;17;2;1
46666;21-4-2001;603644;1;40;2;1
46667;21-4-2001;603668;1;32;2;1
46668;21-4-2001;603671;1;65;2;1
46669;21-4-2001;603677;1;58;2;1
46670;21-4-2001;605814;1;19;2;1
46671;21-4-2001;605835;1;49;2;1
46672;21-4-2001;605856;1;27;2;1
46673;21-4-2001;605865;1;84;2;1
46674;21-4-2001;605874;1;23;2;1
46675;21-4-2001;605880;1;34;2;1
46676;21-4-2001;605883;1;36;2;1
46677;21-4-2001;609018;1;58;2;1
46678;21-4-2001;609023;1;94;2;1
46679;21-4-2001;609027;1;100;2;1
46680;21-4-2001;609029;1;90;2;1
46681;21-4-2001;609032;1;98;2;1
46682;21-4-2001;609033;1;72;2;1
46683;21-4-2001;609047;1;84;2;1
46684;21-4-2001;609050;1;10;2;1
46685;21-4-2001;609086;1;46;2;1
46686;21-4-2001;609089;1;24;2;1
46687;21-4-2001;609092;1;24;2;1
46688;21-4-2001;609108;1;84;2;1
46689;21-4-2001;609117;1;92;2;1
46690;21-4-2001;609120;1;12;2;1
46691;21-4-2001;609127;1;11;2;1
46692;21-4-2001;609131;1;29;2;1
46693;21-4-2001;609135;1;23;2;1
46694;21-4-2001;609138;1;94;2;1
46695;21-4-2001;609141;1;95;2;1
46696;21-4-2001;609153;1;22;2;1
46697;21-4-2001;609159;1;38;2;1
46698;21-4-2001;609162;1;24;2;1
46699;1-5-2001;100409;1;19;2;1
46700;1-5-2001;100419;1;84;2;1
46701;1-5-2001;100428;1;73;2;1
46702;1-5-2001;100447;1;2;2;1
46703;1-5-2001;100485;1;51;2;1
46704;1-5-2001;100602;1;90;2;1
46705;1-5-2001;100603;1;93;2;1
46706;1-5-2001;100607;1;17;2;1
46707;1-5-2001;100610;1;16;2;1
46708;1-5-2001;100632;1;94;2;1
46709;1-5-2001;100636;1;94;2;1
46710;1-5-2001;100651;1;34;2;1
46711;1-5-2001;100662;1;56;2;1
46712;1-5-2001;100669;1;99;2;1
46713;1-5-2001;100694;1;84;2;1
46714;1-5-2001;100918;1;6;2;1
46715;1-5-2001;100921;1;69;2;1
46716;1-5-2001;100925;1;71;2;1
46717;1-5-2001;100929;1;16;2;1
46718;1-5-2001;100954;1;66;2;1
46719;1-5-2001;100965;1;1;2;1
46720;1-5-2001;100991;1;100;2;1
46721;1-5-2001;104240;1;42;2;1
46722;1-5-2001;104243;1;40;2;1
46723;1-5-2001;104273;1;48;2;1
46724;1-5-2001;104284;1;48;2;1
46725;1-5-2001;107838;1;73;2;1
46726;1-5-2001;107852;1;21;2;1
46727;1-5-2001;107855;1;6;2;1
46728;1-5-2001;107857;1;17;2;1
46729;1-5-2001;107866;1;14;2;1
46730;1-5-2001;107876;1;100;2;1
46731;1-5-2001;107895;1;53;2;1
46732;1-5-2001;107914;1;69;2;1
46733;1-5-2001;107947;1;51;2;1
46734;1-5-2001;107958;1;1;2;1
46735;1-5-2001;107976;1;91;2;1
46736;1-5-2001;107980;1;84;2;1
46737;1-5-2001;107987;1;83;2;1
46738;1-5-2001;107990;1;84;2;1
46739;1-5-2001;200304;1;70;2;1
46740;1-5-2001;200314;1;79;2;1
46741;1-5-2001;200351;1;53;2;1
46742;1-5-2001;200373;1;65;2;1
46743;1-5-2001;200389;1;49;2;1
46744;1-5-2001;200391;1;76;2;1
46745;1-5-2001;200395;1;100;2;1
46746;1-5-2001;201202;1;97;2;1
46747;1-5-2001;201204;1;65;2;1
46748;1-5-2001;201207;1;51;2;1
46749;1-5-2001;201213;1;60;2;1
46750;1-5-2001;201233;1;8;2;1
46751;1-5-2001;201263;1;52;2;1
46752;1-5-2001;201285;1;66;2;1
46753;1-5-2001;201290;1;69;2;1
46754;1-5-2001;201294;1;18;2;1
46755;1-5-2001;201322;1;23;2;1
46756;1-5-2001;201345;1;40;2;1
46757;1-5-2001;201347;1;5;2;1
46758;1-5-2001;201349;1;40;2;1
46759;1-5-2001;201358;1;39;2;1
46760;1-5-2001;201376;1;34;2;1
46761;1-5-2001;201379;1;53;2;1
46762;1-5-2001;201395;1;98;2;1
46763;1-5-2001;201504;1;88;2;1
46764;1-5-2001;201506;1;89;2;1
46765;1-5-2001;201508;1;100;2;1
46766;1-5-2001;201510;1;10;2;1
46767;1-5-2001;201512;1;26;2;1
46768;1-5-2001;201518;1;46;2;1
46769;1-5-2001;201519;1;41;2;1
46770;1-5-2001;201520;1;55;2;1
46771;1-5-2001;201528;1;50;2;1
46772;1-5-2001;201533;1;80;2;1
46773;1-5-2001;201535;1;41;2;1
46774;1-5-2001;201537;1;27;2;1
46775;1-5-2001;201541;1;24;2;1
46776;1-5-2001;201543;1;86;2;1
46777;1-5-2001;201547;1;50;2;1
46778;1-5-2001;201553;1;97;2;1
46779;1-5-2001;201555;1;66;2;1
46780;1-5-2001;201557;1;26;2;1
46781;1-5-2001;201561;1;71;2;1
46782;1-5-2001;201565;1;93;2;1
46783;1-5-2001;201570;1;63;2;1
46784;1-5-2001;201574;1;54;2;1
46785;1-5-2001;201578;1;93;2;1
46786;1-5-2001;201582;1;24;2;1
46787;1-5-2001;201586;1;21;2;1
46788;1-5-2001;201909;1;81;2;1
46789;1-5-2001;201915;1;53;2;1
46790;1-5-2001;201918;1;93;2;1
46791;1-5-2001;201927;1;44;2;1
46792;1-5-2001;201931;1;31;2;1
46793;1-5-2001;201933;1;86;2;1
46794;1-5-2001;201936;1;58;2;1
46795;1-5-2001;201940;1;5;2;1
46796;1-5-2001;201954;1;39;2;1
46797;1-5-2001;201967;1;19;2;1
46798;1-5-2001;201972;1;34;2;1
46799;1-5-2001;201974;1;64;2;1
46800;1-5-2001;201975;1;95;2;1
46801;1-5-2001;201981;1;69;2;1
46802;1-5-2001;201987;1;26;2;1
46803;1-5-2001;201994;1;12;2;1
46804;1-5-2001;202216;1;97;2;1
46805;1-5-2001;202224;1;91;2;1
46806;1-5-2001;202245;1;1;2;1
46807;1-5-2001;202249;1;93;2;1
46808;1-5-2001;202256;1;54;2;1
46809;1-5-2001;202266;1;42;2;1
46810;1-5-2001;202290;1;63;2;1
46811;1-5-2001;202294;1;81;2;1
46812;1-5-2001;203014;1;12;2;1
46813;1-5-2001;203025;1;25;2;1
46814;1-5-2001;203029;1;6;2;1
46815;1-5-2001;203041;1;60;2;1
46816;1-5-2001;203051;1;70;2;1
46817;1-5-2001;203094;1;83;2;1
46818;1-5-2001;204643;1;57;2;1
46819;1-5-2001;204649;1;85;2;1
46820;1-5-2001;204661;1;20;2;1
46821;1-5-2001;204665;1;6;2;1
46822;1-5-2001;204667;1;47;2;1
46823;1-5-2001;204670;1;13;2;1
46824;1-5-2001;204677;1;62;2;1
46825;1-5-2001;204680;1;93;2;1
46826;1-5-2001;205133;1;84;2;1
46827;1-5-2001;205143;1;77;2;1
46828;1-5-2001;205158;1;33;2;1
46829;1-5-2001;205165;1;84;2;1
46830;1-5-2001;205173;1;41;2;1
46831;1-5-2001;207507;1;80;2;1
46832;1-5-2001;207510;1;92;2;1
46833;1-5-2001;207521;1;81;2;1
46834;1-5-2001;207536;1;50;2;1
46835;1-5-2001;207547;1;5;2;1
46836;1-5-2001;207580;1;28;2;1
46837;1-5-2001;207583;1;4;2;1
46838;1-5-2001;207585;1;70;2;1
46839;1-5-2001;207587;1;92;2;1
46840;1-5-2001;208407;1;12;2;1
46841;1-5-2001;208421;1;40;2;1
46842;1-5-2001;208425;1;15;2;1
46843;1-5-2001;208429;1;26;2;1
46844;1-5-2001;208436;1;4;2;1
46845;1-5-2001;208447;1;57;2;1
46846;1-5-2001;208458;1;8;2;1
46847;1-5-2001;208475;1;75;2;1
46848;1-5-2001;208478;1;43;2;1
46849;1-5-2001;208487;1;39;2;1
46850;1-5-2001;302602;1;2;2;1
46851;1-5-2001;302604;1;32;2;1
46852;1-5-2001;302605;1;73;2;1
46853;1-5-2001;302606;1;86;2;1
46854;1-5-2001;302608;1;39;2;1
46855;1-5-2001;302609;1;8;2;1
46856;1-5-2001;302610;1;3;2;1
46857;1-5-2001;302611;1;83;2;1
46858;1-5-2001;302612;1;26;2;1
46859;1-5-2001;302614;1;40;2;1
46860;1-5-2001;302616;1;30;2;1
46861;1-5-2001;302618;1;58;2;1
46862;1-5-2001;302624;1;28;2;1
46863;1-5-2001;302626;1;32;2;1
46864;1-5-2001;302628;1;95;2;1
46865;1-5-2001;302629;1;76;2;1
46866;1-5-2001;302630;1;19;2;1
46867;1-5-2001;302632;1;14;2;1
46868;1-5-2001;302633;1;5;2;1
46869;1-5-2001;302634;1;70;2;1
46870;1-5-2001;302636;1;97;2;1
46871;1-5-2001;302637;1;39;2;1
46872;1-5-2001;302638;1;92;2;1
46873;1-5-2001;302640;1;27;2;1
46874;1-5-2001;302642;1;11;2;1
46875;1-5-2001;302648;1;88;2;1
46876;1-5-2001;302650;1;15;2;1
46877;1-5-2001;302654;1;22;2;1
46878;1-5-2001;302662;1;52;2;1
46879;1-5-2001;302663;1;56;2;1
46880;1-5-2001;302664;1;86;2;1
46881;1-5-2001;302665;1;11;2;1
46882;1-5-2001;302666;1;97;2;1
46883;1-5-2001;302667;1;32;2;1
46884;1-5-2001;302668;1;21;2;1
46885;1-5-2001;302672;1;69;2;1
46886;1-5-2001;302674;1;71;2;1
46887;1-5-2001;302675;1;49;2;1
46888;1-5-2001;302676;1;6;2;1
46889;1-5-2001;302680;1;43;2;1
46890;1-5-2001;302688;1;80;2;1
46891;1-5-2001;302690;1;31;2;1
46892;1-5-2001;302692;1;93;2;1
46893;1-5-2001;302693;1;98;2;1
46894;1-5-2001;302695;1;48;2;1
46895;1-5-2001;302696;1;75;2;1
46896;1-5-2001;302903;1;90;2;1
46897;1-5-2001;302910;1;45;2;1
46898;1-5-2001;302918;1;5;2;1
46899;1-5-2001;302921;1;47;2;1
46900;1-5-2001;302947;1;68;2;1
46901;1-5-2001;302956;1;71;2;1
46902;1-5-2001;302962;1;20;2;1
46903;1-5-2001;302984;1;73;2;1
46904;1-5-2001;302990;1;73;2;1
46905;1-5-2001;303330;1;7;2;1
46906;1-5-2001;303332;1;8;2;1
46907;1-5-2001;303334;1;76;2;1
46908;1-5-2001;303336;1;51;2;1
46909;1-5-2001;303386;1;41;2;1
46910;1-5-2001;303532;1;78;2;1
46911;1-5-2001;303543;1;47;2;1
46912;1-5-2001;303551;1;20;2;1
46913;1-5-2001;303558;1;84;2;1
46914;1-5-2001;303591;1;21;2;1
46915;1-5-2001;303907;1;72;2;1
46916;1-5-2001;303915;1;16;2;1
46917;1-5-2001;303929;1;19;2;1
46918;1-5-2001;303936;1;46;2;1
46919;1-5-2001;303958;1;49;2;1
46920;1-5-2001;303961;1;75;2;1
46921;1-5-2001;303985;1;14;2;1
46922;1-5-2001;304802;1;51;2;1
46923;1-5-2001;304806;1;54;2;1
46924;1-5-2001;304811;1;91;2;1
46925;1-5-2001;304827;1;29;2;1
46926;1-5-2001;304833;1;22;2;1
46927;1-5-2001;304842;1;45;2;1
46928;1-5-2001;304845;1;70;2;1
46929;1-5-2001;304849;1;13;2;1
46930;1-5-2001;304854;1;77;2;1
46931;1-5-2001;304859;1;34;2;1
46932;1-5-2001;304876;1;35;2;1
46933;1-5-2001;304879;1;49;2;1
46934;1-5-2001;304892;1;15;2;1
46935;1-5-2001;305440;1;100;2;1
46936;1-5-2001;305454;1;3;2;1
46937;1-5-2001;305480;1;40;2;1
46938;1-5-2001;305487;1;62;2;1
46939;1-5-2001;305610;1;20;2;1
46940;1-5-2001;305622;1;82;2;1
46941;1-5-2001;305628;1;69;2;1
46942;1-5-2001;305646;1;97;2;1
46943;1-5-2001;305670;1;14;2;1
46944;1-5-2001;305678;1;50;2;1
46945;1-5-2001;305682;1;11;2;1
46946;1-5-2001;305924;1;12;2;1
46947;1-5-2001;305944;1;54;2;1
46948;1-5-2001;305956;1;4;2;1
46949;1-5-2001;305974;1;40;2;1
46950;1-5-2001;305984;1;82;2;1
46951;1-5-2001;305994;1;17;2;1
46952;1-5-2001;306113;1;50;2;1
46953;1-5-2001;306116;1;19;2;1
46954;1-5-2001;306120;1;13;2;1
46955;1-5-2001;306122;1;5;2;1
46956;1-5-2001;306123;1;32;2;1
46957;1-5-2001;306124;1;88;2;1
46958;1-5-2001;306131;1;100;2;1
46959;1-5-2001;306152;1;67;2;1
46960;1-5-2001;306165;1;92;2;1
46961;1-5-2001;306172;1;53;2;1
46962;1-5-2001;306181;1;42;2;1
46963;1-5-2001;306194;1;66;2;1
46964;1-5-2001;306702;1;29;2;1
46965;1-5-2001;306704;1;15;2;1
46966;1-5-2001;306706;1;15;2;1
46967;1-5-2001;306758;1;48;2;1
46968;1-5-2001;306768;1;15;2;1
46969;1-5-2001;306807;1;10;2;1
46970;1-5-2001;306852;1;16;2;1
46971;1-5-2001;306860;1;39;2;1
46972;1-5-2001;306863;1;43;2;1
46973;1-5-2001;306864;1;2;2;1
46974;1-5-2001;306876;1;60;2;1
46975;1-5-2001;307204;1;28;2;1
46976;1-5-2001;307209;1;94;2;1
46977;1-5-2001;307218;1;60;2;1
46978;1-5-2001;307238;1;82;2;1
46979;1-5-2001;307240;1;98;2;1
46980;1-5-2001;307247;1;6;2;1
46981;1-5-2001;307256;1;82;2;1
46982;1-5-2001;307263;1;30;2;1
46983;1-5-2001;307274;1;8;2;1
46984;1-5-2001;307283;1;82;2;1
46985;1-5-2001;308207;1;58;2;1
46986;1-5-2001;308229;1;67;2;1
46987;1-5-2001;308247;1;3;2;1
46988;1-5-2001;308273;1;26;2;1
46989;1-5-2001;308276;1;48;2;1
46990;1-5-2001;308614;1;33;2;1
46991;1-5-2001;308625;1;41;2;1
46992;1-5-2001;308636;1;5;2;1
46993;1-5-2001;308665;1;1;2;1
46994;1-5-2001;308669;1;33;2;1
46995;1-5-2001;308694;1;91;2;1
46996;1-5-2001;308937;1;36;2;1
46997;1-5-2001;308967;1;53;2;1
46998;1-5-2001;308970;1;66;2;1
46999;1-5-2001;308988;1;2;2;1
47000;1-5-2001;308990;1;12;2;1
47001;1-5-2001;309309;1;93;2;1
