id;DATE;UPAZILLACODE;CROPTYPEID;AREAAFFECTED [ha];LOSSTYPE [];18
44417;2001-03-12;508153;1;25;2;22
44418;2001-03-12;508172;1;51;2;82
44419;2001-03-12;508182;1;33;2;94
44420;2001-03-12;508185;1;100;2;48
44421;2001-03-12;508190;1;5;2;97
44422;2001-03-12;508194;1;58;2;51
44423;2001-03-12;508811;1;69;2;97
44424;2001-03-12;508827;1;11;2;28
44425;2001-03-12;508844;1;1;2;4
44426;2001-03-12;508850;1;53;2;75
44427;2001-03-12;508861;1;57;2;61
44428;2001-03-12;508867;1;45;2;2
44429;2001-03-12;508878;1;83;2;99
44430;2001-03-12;508889;1;29;2;89
44431;2001-03-12;508894;1;85;2;96
44432;2001-03-12;552710;1;92;2;53
44433;2001-03-12;552712;1;62;2;58
44434;2001-03-12;552717;1;49;2;40
44435;2001-03-12;552721;1;82;2;73
44436;2001-03-12;552730;1;61;2;11
44437;2001-03-12;552738;1;46;2;35
44438;2001-03-12;552743;1;36;2;65
44439;2001-03-12;552747;1;12;2;15
44440;2001-03-12;552756;1;62;2;64
44441;2001-03-12;552760;1;23;2;26
44442;2001-03-12;552764;1;40;2;88
44443;2001-03-12;552769;1;65;2;76
44444;2001-03-12;552777;1;10;2;54
44445;2001-03-12;553221;1;86;2;29
44446;2001-03-12;553224;1;68;2;68
44447;2001-03-12;553230;1;15;2;52
44448;2001-03-12;553267;1;18;2;90
44449;2001-03-12;553282;1;32;2;35
44450;2001-03-12;553288;1;42;2;29
44451;2001-03-12;553291;1;68;2;71
44452;2001-03-12;554906;1;56;2;72
44453;2001-03-12;554908;1;28;2;56
44454;2001-03-12;554909;1;10;2;37
44455;2001-03-12;554918;1;42;2;65
44456;2001-03-12;554952;1;85;2;53
44457;2001-03-12;554961;1;57;2;75
44458;2001-03-12;554977;1;66;2;81
44459;2001-03-12;554979;1;71;2;24
44460;2001-03-12;554994;1;47;2;71
44461;2001-03-12;555202;1;99;2;29
44462;2001-03-12;555233;1;72;2;85
44463;2001-03-12;555239;1;76;2;54
44464;2001-03-12;555255;1;48;2;70
44465;2001-03-12;555270;1;59;2;60
44466;2001-03-12;557312;1;50;2;4
44467;2001-03-12;557315;1;89;2;54
44468;2001-03-12;557336;1;61;2;3
44469;2001-03-12;557345;1;60;2;6
44470;2001-03-12;557364;1;70;2;66
44471;2001-03-12;557385;1;100;2;72
44472;2001-03-12;557704;1;97;2;21
44473;2001-03-12;557725;1;34;2;6
44474;2001-03-12;557734;1;58;2;32
44475;2001-03-12;557773;1;33;2;59
44476;2001-03-12;557790;1;18;2;3
44477;2001-03-12;558503;1;53;2;91
44478;2001-03-12;558527;1;32;2;12
44479;2001-03-12;558542;1;83;2;96
44480;2001-03-12;558549;1;4;2;73
44481;2001-03-12;558558;1;63;2;95
44482;2001-03-12;558573;1;67;2;55
44483;2001-03-12;558576;1;84;2;64
44484;2001-03-12;558592;1;36;2;27
44485;2001-03-12;559408;1;20;2;18
44486;2001-03-12;559451;1;34;2;10
44487;2001-03-12;559482;1;30;2;42
44488;2001-03-12;559486;1;7;2;56
44489;2001-03-12;559494;1;48;2;10
44490;2001-03-12;603602;1;64;2;60
44491;2001-03-12;603605;1;87;2;12
44492;2001-03-12;603611;1;98;2;100
44493;2001-03-12;603626;1;50;2;81
44494;2001-03-12;603644;1;25;2;44
44495;2001-03-12;603668;1;74;2;63
44496;2001-03-12;603671;1;13;2;70
44497;2001-03-12;603677;1;69;2;32
44498;2001-03-12;605814;1;39;2;62
44499;2001-03-12;605835;1;28;2;70
44500;2001-03-12;605856;1;12;2;14
44501;2001-03-12;605865;1;64;2;45
44502;2001-03-12;605874;1;89;2;42
44503;2001-03-12;605880;1;57;2;62
44504;2001-03-12;605883;1;32;2;34
44505;2001-03-12;609018;1;95;2;52
44506;2001-03-12;609023;1;53;2;6
44507;2001-03-12;609027;1;69;2;10
44508;2001-03-12;609029;1;59;2;75
44509;2001-03-12;609032;1;4;2;50
44510;2001-03-12;609033;1;62;2;46
44511;2001-03-12;609047;1;98;2;3
44512;2001-03-12;609050;1;46;2;85
44513;2001-03-12;609086;1;72;2;71
44514;2001-03-12;609089;1;82;2;41
44515;2001-03-12;609092;1;84;2;69
44516;2001-03-12;609108;1;24;2;69
44517;2001-03-12;609117;1;79;2;40
44518;2001-03-12;609120;1;64;2;45
44519;2001-03-12;609127;1;87;2;83
44520;2001-03-12;609131;1;2;2;98
44521;2001-03-12;609135;1;71;2;61
44522;2001-03-12;609138;1;22;2;39
44523;2001-03-12;609141;1;72;2;82
44524;2001-03-12;609153;1;77;2;72
44525;2001-03-12;609159;1;85;2;70
44526;2001-03-12;609162;1;97;2;97
44527;2001-03-22;100409;1;92;2;42
44528;2001-03-22;100419;1;75;2;19
44529;2001-03-22;100428;1;26;2;24
44530;2001-03-22;100447;1;15;2;85
44531;2001-03-22;100485;1;97;2;41
44532;2001-03-22;100602;1;10;2;14
44533;2001-03-22;100603;1;65;2;75
44534;2001-03-22;100607;1;43;2;77
44535;2001-03-22;100610;1;80;2;17
44536;2001-03-22;100632;1;100;2;56
44537;2001-03-22;100636;1;39;2;80
44538;2001-03-22;100651;1;9;2;44
44539;2001-03-22;100662;1;70;2;100
44540;2001-03-22;100669;1;57;2;85
44541;2001-03-22;100694;1;51;2;52
44542;2001-03-22;100918;1;50;2;26
44543;2001-03-22;100921;1;77;2;28
44544;2001-03-22;100925;1;96;2;8
44545;2001-03-22;100929;1;10;2;11
44546;2001-03-22;100954;1;70;2;100
44547;2001-03-22;100965;1;22;2;21
44548;2001-03-22;100991;1;59;2;86
44549;2001-03-22;104240;1;43;2;82
44550;2001-03-22;104243;1;93;2;38
44551;2001-03-22;104273;1;13;2;46
44552;2001-03-22;104284;1;3;2;43
44553;2001-03-22;107838;1;91;2;25
44554;2001-03-22;107852;1;75;2;46
44555;2001-03-22;107855;1;83;2;53
44556;2001-03-22;107857;1;56;2;85
44557;2001-03-22;107866;1;90;2;91
44558;2001-03-22;107876;1;23;2;94
44559;2001-03-22;107895;1;87;2;5
44560;2001-03-22;107914;1;29;2;28
44561;2001-03-22;107947;1;76;2;59
44562;2001-03-22;107958;1;49;2;6
44563;2001-03-22;107976;1;2;2;96
44564;2001-03-22;107980;1;58;2;53
44565;2001-03-22;107987;1;62;2;64
44566;2001-03-22;107990;1;28;2;56
44567;2001-03-22;200304;1;41;2;72
44568;2001-03-22;200314;1;29;2;72
44569;2001-03-22;200351;1;91;2;72
44570;2001-03-22;200373;1;70;2;90
44571;2001-03-22;200389;1;53;2;46
44572;2001-03-22;200391;1;94;2;21
44573;2001-03-22;200395;1;6;2;54
44574;2001-03-22;201202;1;23;2;24
44575;2001-03-22;201204;1;3;2;91
44576;2001-03-22;201207;1;16;2;13
44577;2001-03-22;201213;1;59;2;26
44578;2001-03-22;201233;1;21;2;1
44579;2001-03-22;201263;1;29;2;32
44580;2001-03-22;201285;1;35;2;69
44581;2001-03-22;201290;1;27;2;90
44582;2001-03-22;201294;1;74;2;91
44583;2001-03-22;201322;1;72;2;41
44584;2001-03-22;201345;1;5;2;63
44585;2001-03-22;201347;1;35;2;82
44586;2001-03-22;201349;1;35;2;45
44587;2001-03-22;201358;1;32;2;86
44588;2001-03-22;201376;1;67;2;41
44589;2001-03-22;201379;1;80;2;51
44590;2001-03-22;201395;1;50;2;33
44591;2001-03-22;201504;1;32;2;44
44592;2001-03-22;201506;1;56;2;32
44593;2001-03-22;201508;1;7;2;92
44594;2001-03-22;201510;1;5;2;61
44595;2001-03-22;201512;1;28;2;81
44596;2001-03-22;201518;1;81;2;42
44597;2001-03-22;201519;1;39;2;18
44598;2001-03-22;201520;1;82;2;57
44599;2001-03-22;201528;1;83;2;79
44600;2001-03-22;201533;1;66;2;88
44601;2001-03-22;201535;1;58;2;55
44602;2001-03-22;201537;1;29;2;96
44603;2001-03-22;201541;1;32;2;42
44604;2001-03-22;201543;1;63;2;30
44605;2001-03-22;201547;1;50;2;99
44606;2001-03-22;201553;1;99;2;5
44607;2001-03-22;201555;1;40;2;79
44608;2001-03-22;201557;1;24;2;64
44609;2001-03-22;201561;1;37;2;44
44610;2001-03-22;201565;1;95;2;97
44611;2001-03-22;201570;1;30;2;57
44612;2001-03-22;201574;1;21;2;26
44613;2001-03-22;201578;1;28;2;100
44614;2001-03-22;201582;1;19;2;76
44615;2001-03-22;201586;1;57;2;74
44616;2001-03-22;201909;1;6;2;79
44617;2001-03-22;201915;1;89;2;95
44618;2001-03-22;201918;1;46;2;77
44619;2001-03-22;201927;1;12;2;93
44620;2001-03-22;201931;1;50;2;11
44621;2001-03-22;201933;1;67;2;30
44622;2001-03-22;201936;1;74;2;37
44623;2001-03-22;201940;1;12;2;86
44624;2001-03-22;201954;1;42;2;42
44625;2001-03-22;201967;1;33;2;54
44626;2001-03-22;201972;1;5;2;19
44627;2001-03-22;201974;1;62;2;76
44628;2001-03-22;201975;1;97;2;89
44629;2001-03-22;201981;1;89;2;16
44630;2001-03-22;201987;1;45;2;48
44631;2001-03-22;201994;1;32;2;56
44632;2001-03-22;202216;1;5;2;96
44633;2001-03-22;202224;1;34;2;76
44634;2001-03-22;202245;1;7;2;73
44635;2001-03-22;202249;1;35;2;1
44636;2001-03-22;202256;1;12;2;47
44637;2001-03-22;202266;1;63;2;89
44638;2001-03-22;202290;1;26;2;13
44639;2001-03-22;202294;1;88;2;72
44640;2001-03-22;203014;1;36;2;79
44641;2001-03-22;203025;1;12;2;87
44642;2001-03-22;203029;1;99;2;38
44643;2001-03-22;203041;1;89;2;61
44644;2001-03-22;203051;1;18;2;8
44645;2001-03-22;203094;1;1;2;81
44646;2001-03-22;204643;1;76;2;99
44647;2001-03-22;204649;1;76;2;72
44648;2001-03-22;204661;1;68;2;44
44649;2001-03-22;204665;1;43;2;43
44650;2001-03-22;204667;1;90;2;59
44651;2001-03-22;204670;1;77;2;76
44652;2001-03-22;204677;1;57;2;68
44653;2001-03-22;204680;1;61;2;53
44654;2001-03-22;205133;1;89;2;59
44655;2001-03-22;205143;1;96;2;75
44656;2001-03-22;205158;1;9;2;18
44657;2001-03-22;205165;1;100;2;93
44658;2001-03-22;205173;1;96;2;54
44659;2001-03-22;207507;1;9;2;37
44660;2001-03-22;207510;1;2;2;52
44661;2001-03-22;207521;1;22;2;49
44662;2001-03-22;207536;1;17;2;74
44663;2001-03-22;207547;1;29;2;31
44664;2001-03-22;207580;1;8;2;50
44665;2001-03-22;207583;1;70;2;47
44666;2001-03-22;207585;1;73;2;99
44667;2001-03-22;207587;1;56;2;20
44668;2001-03-22;208407;1;91;2;26
44669;2001-03-22;208421;1;13;2;62
44670;2001-03-22;208425;1;1;2;8
44671;2001-03-22;208429;1;76;2;80
44672;2001-03-22;208436;1;46;2;76
44673;2001-03-22;208447;1;44;2;64
44674;2001-03-22;208458;1;55;2;95
44675;2001-03-22;208475;1;18;2;65
44676;2001-03-22;208478;1;53;2;84
44677;2001-03-22;208487;1;98;2;83
44678;2001-03-22;302602;1;22;2;98
44679;2001-03-22;302604;1;83;2;24
44680;2001-03-22;302605;1;60;2;64
44681;2001-03-22;302606;1;56;2;5
44682;2001-03-22;302608;1;26;2;16
44683;2001-03-22;302609;1;45;2;95
44684;2001-03-22;302610;1;40;2;47
44685;2001-03-22;302611;1;31;2;34
44686;2001-03-22;302612;1;46;2;98
44687;2001-03-22;302614;1;23;2;91
44688;2001-03-22;302616;1;11;2;26
44689;2001-03-22;302618;1;69;2;39
44690;2001-03-22;302624;1;65;2;53
44691;2001-03-22;302626;1;32;2;45
44692;2001-03-22;302628;1;74;2;12
44693;2001-03-22;302629;1;14;2;26
44694;2001-03-22;302630;1;51;2;100
44695;2001-03-22;302632;1;27;2;7
44696;2001-03-22;302633;1;53;2;57
44697;2001-03-22;302634;1;50;2;33
44698;2001-03-22;302636;1;52;2;30
44699;2001-03-22;302637;1;61;2;71
44700;2001-03-22;302638;1;1;2;28
44701;2001-03-22;302640;1;91;2;65
44702;2001-03-22;302642;1;38;2;56
44703;2001-03-22;302648;1;53;2;59
44704;2001-03-22;302650;1;96;2;71
44705;2001-03-22;302654;1;40;2;7
44706;2001-03-22;302662;1;68;2;24
44707;2001-03-22;302663;1;85;2;73
44708;2001-03-22;302664;1;63;2;7
44709;2001-03-22;302665;1;65;2;38
44710;2001-03-22;302666;1;5;2;70
44711;2001-03-22;302667;1;16;2;26
44712;2001-03-22;302668;1;46;2;23
44713;2001-03-22;302672;1;82;2;32
44714;2001-03-22;302674;1;100;2;58
44715;2001-03-22;302675;1;66;2;23
44716;2001-03-22;302676;1;39;2;40
44717;2001-03-22;302680;1;29;2;94
44718;2001-03-22;302688;1;11;2;60
44719;2001-03-22;302690;1;19;2;3
44720;2001-03-22;302692;1;5;2;69
44721;2001-03-22;302693;1;53;2;39
44722;2001-03-22;302695;1;28;2;65
44723;2001-03-22;302696;1;95;2;55
44724;2001-03-22;302903;1;68;2;73
44725;2001-03-22;302910;1;5;2;3
44726;2001-03-22;302918;1;52;2;16
44727;2001-03-22;302921;1;95;2;67
44728;2001-03-22;302947;1;56;2;90
44729;2001-03-22;302956;1;8;2;74
44730;2001-03-22;302962;1;98;2;39
44731;2001-03-22;302984;1;38;2;90
44732;2001-03-22;302990;1;63;2;36
44733;2001-03-22;303330;1;53;2;23
44734;2001-03-22;303332;1;41;2;99
44735;2001-03-22;303334;1;6;2;93
44736;2001-03-22;303336;1;72;2;51
44737;2001-03-22;303386;1;83;2;11
44738;2001-03-22;303532;1;9;2;32
44739;2001-03-22;303543;1;78;2;89
44740;2001-03-22;303551;1;95;2;18
44741;2001-03-22;303558;1;15;2;67
44742;2001-03-22;303591;1;32;2;47
44743;2001-03-22;303907;1;3;2;48
44744;2001-03-22;303915;1;62;2;6
44745;2001-03-22;303929;1;12;2;85
44746;2001-03-22;303936;1;71;2;76
44747;2001-03-22;303958;1;36;2;100
44748;2001-03-22;303961;1;49;2;75
44749;2001-03-22;303985;1;22;2;68
44750;2001-03-22;304802;1;23;2;3
44751;2001-03-22;304806;1;1;2;54
44752;2001-03-22;304811;1;21;2;88
44753;2001-03-22;304827;1;31;2;52
44754;2001-03-22;304833;1;100;2;73
44755;2001-03-22;304842;1;13;2;47
44756;2001-03-22;304845;1;76;2;86
44757;2001-03-22;304849;1;92;2;67
44758;2001-03-22;304854;1;91;2;34
44759;2001-03-22;304859;1;58;2;80
44760;2001-03-22;304876;1;19;2;24
44761;2001-03-22;304879;1;65;2;61
44762;2001-03-22;304892;1;81;2;26
44763;2001-03-22;305440;1;86;2;72
44764;2001-03-22;305454;1;85;2;19
44765;2001-03-22;305480;1;28;2;57
44766;2001-03-22;305487;1;56;2;47
44767;2001-03-22;305610;1;57;2;3
44768;2001-03-22;305622;1;95;2;88
44769;2001-03-22;305628;1;98;2;93
44770;2001-03-22;305646;1;58;2;41
44771;2001-03-22;305670;1;62;2;40
44772;2001-03-22;305678;1;47;2;20
44773;2001-03-22;305682;1;46;2;74
44774;2001-03-22;305924;1;7;2;15
44775;2001-03-22;305944;1;18;2;27
44776;2001-03-22;305956;1;97;2;4
44777;2001-03-22;305974;1;91;2;60
44778;2001-03-22;305984;1;9;2;45
44779;2001-03-22;305994;1;30;2;30
44780;2001-03-22;306113;1;68;2;11
44781;2001-03-22;306116;1;51;2;26
44782;2001-03-22;306120;1;17;2;34
44783;2001-03-22;306122;1;60;2;34
44784;2001-03-22;306123;1;66;2;46
44785;2001-03-22;306124;1;19;2;76
44786;2001-03-22;306131;1;40;2;75
44787;2001-03-22;306152;1;42;2;66
44788;2001-03-22;306165;1;46;2;47
44789;2001-03-22;306172;1;79;2;79
44790;2001-03-22;306181;1;69;2;40
44791;2001-03-22;306194;1;49;2;65
44792;2001-03-22;306702;1;53;2;86
44793;2001-03-22;306704;1;73;2;60
44794;2001-03-22;306706;1;1;2;34
44795;2001-03-22;306758;1;42;2;24
44796;2001-03-22;306768;1;63;2;87
44797;2001-03-22;306807;1;46;2;64
44798;2001-03-22;306852;1;72;2;53
44799;2001-03-22;306860;1;64;2;36
44800;2001-03-22;306863;1;78;2;82
44801;2001-03-22;306864;1;92;2;92
44802;2001-03-22;306876;1;33;2;87
44803;2001-03-22;307204;1;80;2;43
44804;2001-03-22;307209;1;69;2;33
44805;2001-03-22;307218;1;66;2;43
44806;2001-03-22;307238;1;60;2;47
44807;2001-03-22;307240;1;51;2;55
44808;2001-03-22;307247;1;73;2;10
44809;2001-03-22;307256;1;30;2;59
44810;2001-03-22;307263;1;21;2;50
44811;2001-03-22;307274;1;81;2;33
44812;2001-03-22;307283;1;9;2;71
44813;2001-03-22;308207;1;40;2;88
44814;2001-03-22;308229;1;53;2;90
44815;2001-03-22;308247;1;96;2;71
44816;2001-03-22;308273;1;97;2;78
44817;2001-03-22;308276;1;43;2;70
44818;2001-03-22;308614;1;93;2;78
44819;2001-03-22;308625;1;49;2;27
44820;2001-03-22;308636;1;32;2;17
44821;2001-03-22;308665;1;53;2;87
44822;2001-03-22;308669;1;37;2;42
44823;2001-03-22;308694;1;15;2;79
44824;2001-03-22;308937;1;59;2;83
44825;2001-03-22;308967;1;79;2;72
44826;2001-03-22;308970;1;91;2;50
44827;2001-03-22;308988;1;64;2;28
44828;2001-03-22;308990;1;58;2;32
44829;2001-03-22;309309;1;80;2;49
44830;2001-03-22;309319;1;62;2;75
44831;2001-03-22;309323;1;86;2;5
44832;2001-03-22;309325;1;98;2;75
44833;2001-03-22;309328;1;80;2;7
44834;2001-03-22;309338;1;75;2;31
44835;2001-03-22;309347;1;24;2;84
44836;2001-03-22;309357;1;98;2;15
44837;2001-03-22;309366;1;13;2;73
44838;2001-03-22;309376;1;98;2;59
44839;2001-03-22;309385;1;31;2;10
44840;2001-03-22;309395;1;80;2;98
44841;2001-03-22;400108;1;85;2;43
44842;2001-03-22;400114;1;77;2;65
44843;2001-03-22;400134;1;77;2;44
44844;2001-03-22;400138;1;86;2;23
44845;2001-03-22;400156;1;41;2;29
44846;2001-03-22;400158;1;16;2;70
44847;2001-03-22;400160;1;28;2;97
44848;2001-03-22;400173;1;10;2;100
44849;2001-03-22;400177;1;19;2;18
44850;2001-03-22;401807;1;52;2;72
44851;2001-03-22;401823;1;58;2;6
44852;2001-03-22;401831;1;61;2;31
44853;2001-03-22;401855;1;86;2;35
44854;2001-03-22;404104;1;31;2;83
44855;2001-03-22;404109;1;23;2;83
44856;2001-03-22;404111;1;29;2;54
44857;2001-03-22;404123;1;44;2;73
44858;2001-03-22;404138;1;82;2;24
44859;2001-03-22;404147;1;79;2;39
44860;2001-03-22;404161;1;4;2;68
44861;2001-03-22;404190;1;87;2;55
44862;2001-03-22;404414;1;19;2;64
44863;2001-03-22;404419;1;91;2;91
44864;2001-03-22;404433;1;46;2;56
44865;2001-03-22;404442;1;35;2;100
44866;2001-03-22;404471;1;27;2;76
44867;2001-03-22;404480;1;13;2;74
44868;2001-03-22;404712;1;44;2;12
44869;2001-03-22;404717;1;21;2;100
44870;2001-03-22;404721;1;35;2;36
44871;2001-03-22;404730;1;39;2;56
44872;2001-03-22;404740;1;45;2;66
44873;2001-03-22;404745;1;68;2;53
44874;2001-03-22;404748;1;75;2;2
44875;2001-03-22;404751;1;59;2;42
44876;2001-03-22;404753;1;12;2;14
44877;2001-03-22;404764;1;89;2;4
44878;2001-03-22;404769;1;59;2;78
44879;2001-03-22;404775;1;91;2;19
44880;2001-03-22;404785;1;65;2;81
44881;2001-03-22;404794;1;66;2;81
44882;2001-03-22;405015;1;35;2;18
44883;2001-03-22;405039;1;35;2;45
44884;2001-03-22;405063;1;57;2;75
44885;2001-03-22;405071;1;34;2;36
44886;2001-03-22;405079;1;10;2;85
44887;2001-03-22;405094;1;98;2;63
44888;2001-03-22;405557;1;25;2;99
44889;2001-03-22;405566;1;5;2;40
44890;2001-03-22;405585;1;29;2;61
44891;2001-03-22;405595;1;76;2;82
44892;2001-03-22;405747;1;72;2;99
44893;2001-03-22;405760;1;57;2;28
44894;2001-03-22;405787;1;72;2;82
44895;2001-03-22;406528;1;7;2;69
44896;2001-03-22;406552;1;80;2;58
44897;2001-03-22;406576;1;72;2;9
44898;2001-03-22;408704;1;52;2;27
44899;2001-03-22;408725;1;44;2;81
44900;2001-03-22;408743;1;65;2;64
44901;2001-03-22;408747;1;94;2;45
44902;2001-03-22;408782;1;72;2;60
44903;2001-03-22;408786;1;38;2;68
44904;2001-03-22;408790;1;26;2;100
44905;2001-03-22;501006;1;73;2;13
44906;2001-03-22;501020;1;79;2;97
44907;2001-03-22;501027;1;85;2;23
44908;2001-03-22;501033;1;41;2;8
44909;2001-03-22;501040;1;18;2;59
44910;2001-03-22;501054;1;100;2;27
44911;2001-03-22;501067;1;27;2;43
44912;2001-03-22;501081;1;53;2;15
44913;2001-03-22;501085;1;83;2;26
44914;2001-03-22;501088;1;70;2;6
44915;2001-03-22;501094;1;48;2;22
44916;2001-03-22;501095;1;15;2;20
44917;2001-03-22;503813;1;33;2;64
44918;2001-03-22;503847;1;55;2;53
44919;2001-03-22;503858;1;26;2;65
44920;2001-03-22;503861;1;49;2;84
44921;2001-03-22;503874;1;51;2;63
44922;2001-03-22;506403;1;21;2;55
44923;2001-03-22;506406;1;8;2;20
44924;2001-03-22;506428;1;5;2;55
44925;2001-03-22;506447;1;14;2;99
44926;2001-03-22;506450;1;61;2;96
44927;2001-03-22;506460;1;23;2;63
44928;2001-03-22;506469;1;27;2;17
44929;2001-03-22;506475;1;9;2;90
44930;2001-03-22;506479;1;56;2;72
44931;2001-03-22;506485;1;73;2;28
44932;2001-03-22;506486;1;63;2;50
44933;2001-03-22;506909;1;67;2;29
44934;2001-03-22;506915;1;61;2;96
44935;2001-03-22;506941;1;17;2;20
44936;2001-03-22;506944;1;69;2;86
44937;2001-03-22;506963;1;26;2;3
44938;2001-03-22;506991;1;59;2;44
44939;2001-03-22;507018;1;5;2;87
44940;2001-03-22;507037;1;3;2;49
44941;2001-03-22;507056;1;92;2;10
44942;2001-03-22;507066;1;57;2;85
44943;2001-03-22;507088;1;42;2;36
44944;2001-03-22;507605;1;40;2;67
44945;2001-03-22;507616;1;27;2;27
44946;2001-03-22;507619;1;45;2;27
44947;2001-03-22;507622;1;56;2;75
44948;2001-03-22;507633;1;93;2;4
44949;2001-03-22;507639;1;18;2;21
44950;2001-03-22;507655;1;100;2;87
44951;2001-03-22;507672;1;14;2;14
44952;2001-03-22;507683;1;48;2;28
44953;2001-03-22;508110;1;17;2;20
44954;2001-03-22;508112;1;55;2;31
44955;2001-03-22;508122;1;96;2;37
44956;2001-03-22;508125;1;4;2;80
44957;2001-03-22;508131;1;16;2;79
44958;2001-03-22;508134;1;22;2;62
44959;2001-03-22;508140;1;1;2;19
44960;2001-03-22;508153;1;71;2;91
44961;2001-03-22;508172;1;47;2;64
44962;2001-03-22;508182;1;3;2;55
44963;2001-03-22;508185;1;61;2;96
44964;2001-03-22;508190;1;8;2;29
44965;2001-03-22;508194;1;8;2;9
44966;2001-03-22;508811;1;85;2;37
44967;2001-03-22;508827;1;83;2;28
44968;2001-03-22;508844;1;7;2;36
44969;2001-03-22;508850;1;52;2;96
44970;2001-03-22;508861;1;45;2;89
44971;2001-03-22;508867;1;33;2;82
44972;2001-03-22;508878;1;44;2;62
44973;2001-03-22;508889;1;30;2;51
44974;2001-03-22;508894;1;8;2;67
44975;2001-03-22;552710;1;62;2;47
44976;2001-03-22;552712;1;69;2;65
44977;2001-03-22;552717;1;98;2;91
44978;2001-03-22;552721;1;44;2;71
44979;2001-03-22;552730;1;66;2;90
44980;2001-03-22;552738;1;56;2;17
44981;2001-03-22;552743;1;41;2;1
44982;2001-03-22;552747;1;50;2;89
44983;2001-03-22;552756;1;95;2;4
44984;2001-03-22;552760;1;51;2;98
44985;2001-03-22;552764;1;93;2;57
44986;2001-03-22;552769;1;21;2;61
44987;2001-03-22;552777;1;42;2;78
44988;2001-03-22;553221;1;88;2;44
44989;2001-03-22;553224;1;63;2;73
44990;2001-03-22;553230;1;55;2;35
44991;2001-03-22;553267;1;59;2;53
44992;2001-03-22;553282;1;42;2;99
44993;2001-03-22;553288;1;12;2;46
44994;2001-03-22;553291;1;92;2;65
44995;2001-03-22;554906;1;88;2;75
44996;2001-03-22;554908;1;30;2;98
44997;2001-03-22;554909;1;46;2;19
44998;2001-03-22;554918;1;55;2;4
44999;2001-03-22;554952;1;21;2;20
45000;2001-03-22;554961;1;44;2;85
45001;2001-03-22;554977;1;5;2;5
45002;2001-03-22;554979;1;3;2;27
45003;2001-03-22;554994;1;31;2;95
45004;2001-03-22;555202;1;46;2;36
45005;2001-03-22;555233;1;58;2;24
45006;2001-03-22;555239;1;79;2;33
45007;2001-03-22;555255;1;38;2;61
45008;2001-03-22;555270;1;23;2;64
45009;2001-03-22;557312;1;35;2;22
45010;2001-03-22;557315;1;74;2;33
45011;2001-03-22;557336;1;25;2;42
45012;2001-03-22;557345;1;73;2;83
45013;2001-03-22;557364;1;31;2;97
45014;2001-03-22;557385;1;40;2;69
45015;2001-03-22;557704;1;58;2;14
45016;2001-03-22;557725;1;58;2;18
45017;2001-03-22;557734;1;84;2;40
45018;2001-03-22;557773;1;40;2;56
45019;2001-03-22;557790;1;83;2;63
45020;2001-03-22;558503;1;70;2;20
45021;2001-03-22;558527;1;5;2;96
45022;2001-03-22;558542;1;99;2;17
45023;2001-03-22;558549;1;52;2;6
45024;2001-03-22;558558;1;28;2;98
45025;2001-03-22;558573;1;74;2;30
45026;2001-03-22;558576;1;1;2;19
45027;2001-03-22;558592;1;91;2;28
45028;2001-03-22;559408;1;62;2;95
45029;2001-03-22;559451;1;12;2;59
45030;2001-03-22;559482;1;57;2;49
45031;2001-03-22;559486;1;44;2;92
45032;2001-03-22;559494;1;53;2;70
45033;2001-03-22;603602;1;13;2;52
45034;2001-03-22;603605;1;40;2;54
45035;2001-03-22;603611;1;57;2;24
45036;2001-03-22;603626;1;15;2;93
45037;2001-03-22;603644;1;37;2;68
45038;2001-03-22;603668;1;52;2;58
45039;2001-03-22;603671;1;15;2;15
45040;2001-03-22;603677;1;20;2;42
45041;2001-03-22;605814;1;79;2;77
45042;2001-03-22;605835;1;31;2;58
45043;2001-03-22;605856;1;79;2;93
45044;2001-03-22;605865;1;60;2;5
45045;2001-03-22;605874;1;56;2;34
45046;2001-03-22;605880;1;48;2;69
45047;2001-03-22;605883;1;24;2;75
45048;2001-03-22;609018;1;53;2;84
45049;2001-03-22;609023;1;82;2;99
45050;2001-03-22;609027;1;37;2;98
45051;2001-03-22;609029;1;8;2;76
45052;2001-03-22;609032;1;65;2;69
45053;2001-03-22;609033;1;59;2;42
45054;2001-03-22;609047;1;63;2;43
45055;2001-03-22;609050;1;71;2;83
45056;2001-03-22;609086;1;66;2;56
45057;2001-03-22;609089;1;22;2;23
45058;2001-03-22;609092;1;23;2;50
45059;2001-03-22;609108;1;25;2;95
45060;2001-03-22;609117;1;37;2;60
45061;2001-03-22;609120;1;89;2;45
45062;2001-03-22;609127;1;70;2;95
45063;2001-03-22;609131;1;87;2;8
45064;2001-03-22;609135;1;51;2;70
45065;2001-03-22;609138;1;36;2;68
45066;2001-03-22;609141;1;2;2;36
45067;2001-03-22;609153;1;1;2;13
45068;2001-03-22;609159;1;74;2;59
45069;2001-03-22;609162;1;24;2;67
45070;2001-04-01;100409;1;27;2;50
45071;2001-04-01;100419;1;43;2;22
45072;2001-04-01;100428;1;16;2;7
45073;2001-04-01;100447;1;28;2;2
45074;2001-04-01;100485;1;68;2;30
45075;2001-04-01;100602;1;29;2;87
45076;2001-04-01;100603;1;30;2;24
45077;2001-04-01;100607;1;43;2;26
45078;2001-04-01;100610;1;66;2;42
45079;2001-04-01;100632;1;3;2;64
45080;2001-04-01;100636;1;90;2;48
