id,DATE,UPAZILLACODE,CROPTYPEID,AREAAFFECTED [ha],LOSSTYPE [],LOSS [MT]
49892,2001-06-20,555233,1,86,2,75
49893,2001-06-20,555239,1,38,2,1
49894,2001-06-20,555255,1,87,2,37
49895,2001-06-20,555270,1,81,2,31
49896,2001-06-20,557312,1,37,2,82
49897,2001-06-20,557315,1,77,2,39
49898,2001-06-20,557336,1,38,2,48
49899,2001-06-20,557345,1,31,2,37
49900,2001-06-20,557364,1,43,2,47
49901,2001-06-20,557385,1,20,2,5
49902,2001-06-20,557704,1,49,2,34
49903,2001-06-20,557725,1,51,2,84
49904,2001-06-20,557734,1,49,2,41
49905,2001-06-20,557773,1,96,2,99
49906,2001-06-20,557790,1,8,2,8
49907,2001-06-20,558503,1,88,2,76
49908,2001-06-20,558527,1,77,2,65
49909,2001-06-20,558542,1,42,2,16
49910,2001-06-20,558549,1,41,2,61
49911,2001-06-20,558558,1,44,2,90
49912,2001-06-20,558573,1,75,2,9
49913,2001-06-20,558576,1,78,2,26
49914,2001-06-20,558592,1,73,2,79
49915,2001-06-20,559408,1,58,2,89
49916,2001-06-20,559451,1,92,2,6
49917,2001-06-20,559482,1,89,2,29
49918,2001-06-20,559486,1,78,2,66
49919,2001-06-20,559494,1,74,2,68
49920,2001-06-20,603602,1,87,2,64
49921,2001-06-20,603605,1,30,2,16
49922,2001-06-20,603611,1,51,2,4
49923,2001-06-20,603626,1,84,2,85
49924,2001-06-20,603644,1,21,2,23
49925,2001-06-20,603668,1,37,2,30
49926,2001-06-20,603671,1,8,2,50
49927,2001-06-20,603677,1,73,2,15
49928,2001-06-20,605814,1,32,2,47
49929,2001-06-20,605835,1,41,2,74
49930,2001-06-20,605856,1,35,2,20
49931,2001-06-20,605865,1,99,2,47
49932,2001-06-20,605874,1,64,2,46
49933,2001-06-20,605880,1,78,2,34
49934,2001-06-20,605883,1,92,2,51
49935,2001-06-20,609018,1,72,2,32
49936,2001-06-20,609023,1,57,2,39
49937,2001-06-20,609027,1,41,2,53
49938,2001-06-20,609029,1,51,2,13
49939,2001-06-20,609032,1,75,2,52
49940,2001-06-20,609033,1,75,2,43
49941,2001-06-20,609047,1,77,2,22
49942,2001-06-20,609050,1,57,2,14
49943,2001-06-20,609086,1,7,2,15
49944,2001-06-20,609089,1,29,2,33
49945,2001-06-20,609092,1,9,2,1
49946,2001-06-20,609108,1,83,2,97
49947,2001-06-20,609117,1,93,2,1
49948,2001-06-20,609120,1,89,2,20
49949,2001-06-20,609127,1,3,2,27
49950,2001-06-20,609131,1,77,2,70
49951,2001-06-20,609135,1,21,2,18
49952,2001-06-20,609138,1,3,2,52
49953,2001-06-20,609141,1,61,2,95
49954,2001-06-20,609153,1,3,2,17
49955,2001-06-20,609159,1,2,2,91
49956,2001-06-20,609162,1,95,2,60
49957,2001-06-30,100409,1,17,2,31
49958,2001-06-30,100419,1,7,2,18
49959,2001-06-30,100428,1,4,2,18
49960,2001-06-30,100447,1,90,2,9
49961,2001-06-30,100485,1,84,2,25
49962,2001-06-30,100602,1,19,2,30
49963,2001-06-30,100603,1,49,2,4
49964,2001-06-30,100607,1,78,2,72
49965,2001-06-30,100610,1,63,2,78
49966,2001-06-30,100632,1,16,2,2
49967,2001-06-30,100636,1,29,2,41
49968,2001-06-30,100651,1,49,2,46
49969,2001-06-30,100662,1,3,2,67
49970,2001-06-30,100669,1,6,2,76
49971,2001-06-30,100694,1,46,2,73
49972,2001-06-30,100918,1,23,2,60
49973,2001-06-30,100921,1,54,2,28
49974,2001-06-30,100925,1,41,2,99
49975,2001-06-30,100929,1,55,2,5
49976,2001-06-30,100954,1,76,2,92
49977,2001-06-30,100965,1,43,2,25
49978,2001-06-30,100991,1,69,2,52
49979,2001-06-30,104240,1,9,2,82
49980,2001-06-30,104243,1,12,2,91
49981,2001-06-30,104273,1,11,2,79
49982,2001-06-30,104284,1,16,2,20
49983,2001-06-30,107838,1,32,2,52
49984,2001-06-30,107852,1,28,2,46
49985,2001-06-30,107855,1,26,2,26
49986,2001-06-30,107857,1,64,2,100
49987,2001-06-30,107866,1,65,2,86
49988,2001-06-30,107876,1,86,2,84
49989,2001-06-30,107895,1,23,2,96
49990,2001-06-30,107914,1,23,2,26
49991,2001-06-30,107947,1,80,2,79
49992,2001-06-30,107958,1,1,2,32
49993,2001-06-30,107976,1,33,2,6
49994,2001-06-30,107980,1,93,2,9
49995,2001-06-30,107987,1,8,2,42
49996,2001-06-30,107990,1,70,2,69
49997,2001-06-30,200304,1,17,2,98
49998,2001-06-30,200314,1,92,2,19
49999,2001-06-30,200351,1,69,2,39
50000,2001-06-30,200373,1,93,2,48
50001,2001-06-30,200389,1,29,2,29
50002,2001-06-30,200391,1,95,2,98
50003,2001-06-30,200395,1,35,2,66
50004,2001-06-30,201202,1,76,2,16
50005,2001-06-30,201204,1,54,2,65
50006,2001-06-30,201207,1,81,2,4
50007,2001-06-30,201213,1,15,2,19
50008,2001-06-30,201233,1,5,2,81
50009,2001-06-30,201263,1,19,2,74
50010,2001-06-30,201285,1,24,2,57
50011,2001-06-30,201290,1,81,2,56
50012,2001-06-30,201294,1,79,2,27
50013,2001-06-30,201322,1,53,2,16
50014,2001-06-30,201345,1,5,2,27
50015,2001-06-30,201347,1,33,2,27
50016,2001-06-30,201349,1,88,2,17
50017,2001-06-30,201358,1,73,2,49
50018,2001-06-30,201376,1,56,2,67
50019,2001-06-30,201379,1,4,2,20
50020,2001-06-30,201395,1,26,2,76
50021,2001-06-30,201504,1,37,2,4
50022,2001-06-30,201506,1,27,2,22
50023,2001-06-30,201508,1,54,2,11
50024,2001-06-30,201510,1,95,2,6
50025,2001-06-30,201512,1,15,2,21
50026,2001-06-30,201518,1,95,2,32
50027,2001-06-30,201519,1,63,2,91
50028,2001-06-30,201520,1,28,2,56
50029,2001-06-30,201528,1,34,2,22
50030,2001-06-30,201533,1,35,2,62
50031,2001-06-30,201535,1,65,2,22
50032,2001-06-30,201537,1,87,2,10
50033,2001-06-30,201541,1,48,2,27
50034,2001-06-30,201543,1,81,2,12
50035,2001-06-30,201547,1,8,2,3
50036,2001-06-30,201553,1,33,2,1
50037,2001-06-30,201555,1,23,2,43
50038,2001-06-30,201557,1,56,2,42
50039,2001-06-30,201561,1,79,2,84
50040,2001-06-30,201565,1,8,2,65
50041,2001-06-30,201570,1,49,2,7
50042,2001-06-30,201574,1,98,2,62
50043,2001-06-30,201578,1,13,2,23
50044,2001-06-30,201582,1,16,2,83
50045,2001-06-30,201586,1,62,2,100
50046,2001-06-30,201909,1,72,2,60
50047,2001-06-30,201915,1,63,2,61
50048,2001-06-30,201918,1,94,2,79
50049,2001-06-30,201927,1,26,2,18
50050,2001-06-30,201931,1,66,2,76
50051,2001-06-30,201933,1,2,2,99
50052,2001-06-30,201936,1,38,2,70
50053,2001-06-30,201940,1,55,2,79
50054,2001-06-30,201954,1,55,2,35
50055,2001-06-30,201967,1,70,2,69
50056,2001-06-30,201972,1,100,2,50
50057,2001-06-30,201974,1,13,2,87
50058,2001-06-30,201975,1,1,2,15
50059,2001-06-30,201981,1,38,2,71
50060,2001-06-30,201987,1,100,2,65
50061,2001-06-30,201994,1,12,2,40
50062,2001-06-30,202216,1,80,2,22
50063,2001-06-30,202224,1,52,2,59
50064,2001-06-30,202245,1,78,2,91
50065,2001-06-30,202249,1,70,2,55
50066,2001-06-30,202256,1,83,2,69
50067,2001-06-30,202266,1,10,2,87
50068,2001-06-30,202290,1,43,2,11
50069,2001-06-30,202294,1,78,2,47
50070,2001-06-30,203014,1,12,2,89
50071,2001-06-30,203025,1,49,2,31
50072,2001-06-30,203029,1,70,2,7
50073,2001-06-30,203041,1,73,2,40
50074,2001-06-30,203051,1,56,2,53
50075,2001-06-30,203094,1,65,2,19
50076,2001-06-30,204643,1,58,2,55
50077,2001-06-30,204649,1,63,2,40
50078,2001-06-30,204661,1,82,2,4
50079,2001-06-30,204665,1,56,2,7
50080,2001-06-30,204667,1,4,2,27
50081,2001-06-30,204670,1,26,2,3
50082,2001-06-30,204677,1,40,2,47
50083,2001-06-30,204680,1,20,2,15
50084,2001-06-30,205133,1,90,2,75
50085,2001-06-30,205143,1,91,2,15
50086,2001-06-30,205158,1,76,2,21
50087,2001-06-30,205165,1,76,2,10
50088,2001-06-30,205173,1,98,2,50
50089,2001-06-30,207507,1,82,2,84
50090,2001-06-30,207510,1,71,2,18
50091,2001-06-30,207521,1,72,2,55
50092,2001-06-30,207536,1,3,2,88
50093,2001-06-30,207547,1,70,2,22
50094,2001-06-30,207580,1,49,2,90
50095,2001-06-30,207583,1,79,2,63
50096,2001-06-30,207585,1,27,2,14
50097,2001-06-30,207587,1,44,2,83
50098,2001-06-30,208407,1,1,2,51
50099,2001-06-30,208421,1,5,2,15
50100,2001-06-30,208425,1,17,2,80
50101,2001-06-30,208429,1,14,2,26
50102,2001-06-30,208436,1,82,2,43
50103,2001-06-30,208447,1,25,2,13
50104,2001-06-30,208458,1,54,2,23
50105,2001-06-30,208475,1,54,2,54
50106,2001-06-30,208478,1,82,2,60
50107,2001-06-30,208487,1,51,2,80
50108,2001-06-30,302602,1,74,2,72
50109,2001-06-30,302604,1,1,2,34
50110,2001-06-30,302605,1,90,2,3
50111,2001-06-30,302606,1,3,2,35
50112,2001-06-30,302608,1,25,2,41
50113,2001-06-30,302609,1,3,2,21
50114,2001-06-30,302610,1,60,2,55
50115,2001-06-30,302611,1,19,2,73
50116,2001-06-30,302612,1,35,2,11
50117,2001-06-30,302614,1,30,2,84
50118,2001-06-30,302616,1,74,2,27
50119,2001-06-30,302618,1,87,2,84
50120,2001-06-30,302624,1,11,2,19
50121,2001-06-30,302626,1,94,2,29
50122,2001-06-30,302628,1,81,2,40
50123,2001-06-30,302629,1,52,2,100
50124,2001-06-30,302630,1,11,2,21
50125,2001-06-30,302632,1,61,2,25
50126,2001-06-30,302633,1,87,2,44
50127,2001-06-30,302634,1,6,2,16
50128,2001-06-30,302636,1,13,2,14
50129,2001-06-30,302637,1,59,2,41
50130,2001-06-30,302638,1,55,2,17
50131,2001-06-30,302640,1,14,2,73
50132,2001-06-30,302642,1,74,2,55
50133,2001-06-30,302648,1,50,2,69
50134,2001-06-30,302650,1,65,2,95
50135,2001-06-30,302654,1,79,2,21
50136,2001-06-30,302662,1,46,2,51
50137,2001-06-30,302663,1,10,2,23
50138,2001-06-30,302664,1,95,2,60
50139,2001-06-30,302665,1,39,2,41
50140,2001-06-30,302666,1,42,2,24
50141,2001-06-30,302667,1,96,2,62
50142,2001-06-30,302668,1,39,2,48
50143,2001-06-30,302672,1,38,2,54
50144,2001-06-30,302674,1,100,2,93
50145,2001-06-30,302675,1,43,2,27
50146,2001-06-30,302676,1,13,2,25
50147,2001-06-30,302680,1,16,2,40
50148,2001-06-30,302688,1,12,2,58
50149,2001-06-30,302690,1,57,2,1
50150,2001-06-30,302692,1,25,2,28
50151,2001-06-30,302693,1,75,2,84
50152,2001-06-30,302695,1,6,2,70
50153,2001-06-30,302696,1,12,2,91
50154,2001-06-30,302903,1,97,2,33
50155,2001-06-30,302910,1,28,2,35
50156,2001-06-30,302918,1,50,2,38
50157,2001-06-30,302921,1,6,2,97
50158,2001-06-30,302947,1,97,2,49
50159,2001-06-30,302956,1,86,2,50
50160,2001-06-30,302962,1,15,2,25
50161,2001-06-30,302984,1,34,2,64
50162,2001-06-30,302990,1,11,2,59
50163,2001-06-30,303330,1,47,2,22
50164,2001-06-30,303332,1,73,2,1
50165,2001-06-30,303334,1,91,2,42
50166,2001-06-30,303336,1,52,2,92
50167,2001-06-30,303386,1,18,2,73
50168,2001-06-30,303532,1,30,2,5
50169,2001-06-30,303543,1,21,2,94
50170,2001-06-30,303551,1,2,2,71
50171,2001-06-30,303558,1,93,2,52
50172,2001-06-30,303591,1,41,2,6
50173,2001-06-30,303907,1,85,2,9
50174,2001-06-30,303915,1,65,2,76
50175,2001-06-30,303929,1,57,2,55
50176,2001-06-30,303936,1,22,2,70
50177,2001-06-30,303958,1,53,2,74
50178,2001-06-30,303961,1,51,2,23
50179,2001-06-30,303985,1,8,2,53
50180,2001-06-30,304802,1,30,2,47
50181,2001-06-30,304806,1,61,2,14
50182,2001-06-30,304811,1,15,2,57
50183,2001-06-30,304827,1,22,2,40
50184,2001-06-30,304833,1,56,2,6
50185,2001-06-30,304842,1,71,2,89
50186,2001-06-30,304845,1,94,2,98
50187,2001-06-30,304849,1,41,2,66
50188,2001-06-30,304854,1,73,2,17
50189,2001-06-30,304859,1,34,2,55
50190,2001-06-30,304876,1,88,2,97
50191,2001-06-30,304879,1,90,2,57
50192,2001-06-30,304892,1,44,2,54
50193,2001-06-30,305440,1,78,2,9
50194,2001-06-30,305454,1,62,2,72
50195,2001-06-30,305480,1,63,2,51
50196,2001-06-30,305487,1,60,2,54
50197,2001-06-30,305610,1,10,2,43
50198,2001-06-30,305622,1,32,2,89
50199,2001-06-30,305628,1,95,2,41
50200,2001-06-30,305646,1,10,2,90
50201,2001-06-30,305670,1,91,2,42
50202,2001-06-30,305678,1,42,2,5
50203,2001-06-30,305682,1,70,2,54
50204,2001-06-30,305924,1,93,2,25
50205,2001-06-30,305944,1,60,2,43
50206,2001-06-30,305956,1,12,2,11
50207,2001-06-30,305974,1,68,2,58
50208,2001-06-30,305984,1,32,2,41
50209,2001-06-30,305994,1,98,2,80
50210,2001-06-30,306113,1,65,2,8
50211,2001-06-30,306116,1,49,2,8
50212,2001-06-30,306120,1,21,2,71
50213,2001-06-30,306122,1,28,2,61
50214,2001-06-30,306123,1,33,2,68
50215,2001-06-30,306124,1,80,2,14
50216,2001-06-30,306131,1,12,2,72
50217,2001-06-30,306152,1,3,2,55
50218,2001-06-30,306165,1,89,2,61
50219,2001-06-30,306172,1,87,2,12
50220,2001-06-30,306181,1,74,2,62
50221,2001-06-30,306194,1,91,2,31
50222,2001-06-30,306702,1,60,2,6
50223,2001-06-30,306704,1,21,2,79
50224,2001-06-30,306706,1,52,2,54
50225,2001-06-30,306758,1,3,2,3
50226,2001-06-30,306768,1,30,2,10
50227,2001-06-30,306807,1,87,2,71
50228,2001-06-30,306852,1,34,2,90
50229,2001-06-30,306860,1,45,2,28
50230,2001-06-30,306863,1,7,2,20
50231,2001-06-30,306864,1,61,2,67
50232,2001-06-30,306876,1,80,2,87
50233,2001-06-30,307204,1,53,2,31
50234,2001-06-30,307209,1,35,2,13
50235,2001-06-30,307218,1,87,2,13
50236,2001-06-30,307238,1,33,2,93
50237,2001-06-30,307240,1,37,2,39
50238,2001-06-30,307247,1,70,2,60
50239,2001-06-30,307256,1,11,2,55
50240,2001-06-30,307263,1,81,2,63
50241,2001-06-30,307274,1,72,2,75
50242,2001-06-30,307283,1,60,2,88
50243,2001-06-30,308207,1,33,2,33
50244,2001-06-30,308229,1,78,2,63
50245,2001-06-30,308247,1,21,2,9
50246,2001-06-30,308273,1,63,2,95
50247,2001-06-30,308276,1,73,2,43
50248,2001-06-30,308614,1,21,2,86
50249,2001-06-30,308625,1,7,2,11
50250,2001-06-30,308636,1,91,2,38
50251,2001-06-30,308665,1,46,2,71
50252,2001-06-30,308669,1,93,2,27
50253,2001-06-30,308694,1,2,2,75
50254,2001-06-30,308937,1,50,2,88
50255,2001-06-30,308967,1,28,2,18
50256,2001-06-30,308970,1,90,2,100
50257,2001-06-30,308988,1,7,2,89
50258,2001-06-30,308990,1,100,2,100
50259,2001-06-30,309309,1,95,2,19
50260,2001-06-30,309319,1,5,2,21
50261,2001-06-30,309323,1,75,2,61
50262,2001-06-30,309325,1,19,2,19
50263,2001-06-30,309328,1,96,2,95
50264,2001-06-30,309338,1,6,2,9
50265,2001-06-30,309347,1,74,2,22
50266,2001-06-30,309357,1,92,2,62
50267,2001-06-30,309366,1,85,2,27
50268,2001-06-30,309376,1,40,2,76
50269,2001-06-30,309385,1,60,2,14
50270,2001-06-30,309395,1,21,2,94
50271,2001-06-30,400108,1,9,2,42
50272,2001-06-30,400114,1,46,2,27
50273,2001-06-30,400134,1,18,2,4
50274,2001-06-30,400138,1,89,2,95
50275,2001-06-30,400156,1,70,2,77
50276,2001-06-30,400158,1,54,2,47
50277,2001-06-30,400160,1,92,2,71
50278,2001-06-30,400173,1,92,2,6
50279,2001-06-30,400177,1,98,2,6
50280,2001-06-30,401807,1,78,2,18
50281,2001-06-30,401823,1,17,2,41
50282,2001-06-30,401831,1,53,2,45
50283,2001-06-30,401855,1,42,2,57
50284,2001-06-30,404104,1,41,2,53
50285,2001-06-30,404109,1,28,2,91
50286,2001-06-30,404111,1,86,2,51
50287,2001-06-30,404123,1,18,2,63
50288,2001-06-30,404138,1,98,2,99
50289,2001-06-30,404147,1,63,2,34
50290,2001-06-30,404161,1,94,2,87
50291,2001-06-30,404190,1,25,2,87
50292,2001-06-30,404414,1,60,2,79
50293,2001-06-30,404419,1,21,2,80
50294,2001-06-30,404433,1,74,2,6
50295,2001-06-30,404442,1,79,2,70
50296,2001-06-30,404471,1,1,2,53
50297,2001-06-30,404480,1,27,2,54
50298,2001-06-30,404712,1,43,2,54
50299,2001-06-30,404717,1,84,2,42
50300,2001-06-30,404721,1,58,2,99
50301,2001-06-30,404730,1,68,2,14
50302,2001-06-30,404740,1,90,2,97
50303,2001-06-30,404745,1,45,2,16
50304,2001-06-30,404748,1,31,2,39
50305,2001-06-30,404751,1,15,2,20
50306,2001-06-30,404753,1,35,2,72
50307,2001-06-30,404764,1,8,2,56
50308,2001-06-30,404769,1,8,2,67
50309,2001-06-30,404775,1,12,2,46
50310,2001-06-30,404785,1,38,2,13
50311,2001-06-30,404794,1,25,2,60
50312,2001-06-30,405015,1,78,2,83
50313,2001-06-30,405039,1,21,2,65
50314,2001-06-30,405063,1,13,2,15
50315,2001-06-30,405071,1,91,2,66
50316,2001-06-30,405079,1,70,2,46
50317,2001-06-30,405094,1,6,2,76
50318,2001-06-30,405557,1,19,2,76
50319,2001-06-30,405566,1,92,2,76
50320,2001-06-30,405585,1,77,2,88
50321,2001-06-30,405595,1,44,2,41
50322,2001-06-30,405747,1,9,2,28
50323,2001-06-30,405760,1,35,2,41
50324,2001-06-30,405787,1,40,2,85
50325,2001-06-30,406528,1,13,2,20
50326,2001-06-30,406552,1,11,2,84
50327,2001-06-30,406576,1,96,2,74
50328,2001-06-30,408704,1,62,2,10
50329,2001-06-30,408725,1,38,2,97
50330,2001-06-30,408743,1,58,2,86
50331,2001-06-30,408747,1,43,2,53
50332,2001-06-30,408782,1,43,2,40
50333,2001-06-30,408786,1,78,2,25
50334,2001-06-30,408790,1,95,2,51
50335,2001-06-30,501006,1,22,2,33
50336,2001-06-30,501020,1,81,2,29
50337,2001-06-30,501027,1,76,2,95
50338,2001-06-30,501033,1,52,2,95
50339,2001-06-30,501040,1,84,2,70
50340,2001-06-30,501054,1,92,2,94
50341,2001-06-30,501067,1,84,2,24
50342,2001-06-30,501081,1,72,2,70
50343,2001-06-30,501085,1,64,2,19
50344,2001-06-30,501088,1,22,2,48
50345,2001-06-30,501094,1,73,2,78
50346,2001-06-30,501095,1,30,2,23
50347,2001-06-30,503813,1,71,2,14
50348,2001-06-30,503847,1,97,2,7
50349,2001-06-30,503858,1,92,2,14
50350,2001-06-30,503861,1,47,2,22
50351,2001-06-30,503874,1,24,2,14
50352,2001-06-30,506403,1,36,2,90
50353,2001-06-30,506406,1,28,2,31
50354,2001-06-30,506428,1,49,2,94
50355,2001-06-30,506447,1,33,2,26
50356,2001-06-30,506450,1,64,2,78
50357,2001-06-30,506460,1,52,2,60
50358,2001-06-30,506469,1,61,2,15
50359,2001-06-30,506475,1,79,2,83
50360,2001-06-30,506479,1,34,2,64
50361,2001-06-30,506485,1,47,2,33
50362,2001-06-30,506486,1,22,2,34
50363,2001-06-30,506909,1,98,2,54
50364,2001-06-30,506915,1,78,2,14
50365,2001-06-30,506941,1,75,2,12
50366,2001-06-30,506944,1,100,2,11
50367,2001-06-30,506963,1,90,2,43
50368,2001-06-30,506991,1,35,2,90
50369,2001-06-30,507018,1,49,2,39
50370,2001-06-30,507037,1,4,2,78
50371,2001-06-30,507056,1,68,2,81
50372,2001-06-30,507066,1,85,2,45
50373,2001-06-30,507088,1,74,2,93
50374,2001-06-30,507605,1,45,2,3
50375,2001-06-30,507616,1,96,2,63
50376,2001-06-30,507619,1,69,2,79
50377,2001-06-30,507622,1,100,2,2
50378,2001-06-30,507633,1,6,2,79
50379,2001-06-30,507639,1,77,2,13
50380,2001-06-30,507655,1,49,2,45
50381,2001-06-30,507672,1,80,2,43
50382,2001-06-30,507683,1,27,2,14
50383,2001-06-30,508110,1,18,2,78
50384,2001-06-30,508112,1,54,2,95
50385,2001-06-30,508122,1,48,2,38
50386,2001-06-30,508125,1,83,2,28
50387,2001-06-30,508131,1,48,2,90
50388,2001-06-30,508134,1,40,2,69
50389,2001-06-30,508140,1,69,2,25
50390,2001-06-30,508153,1,99,2,11
50391,2001-06-30,508172,1,26,2,71
50392,2001-06-30,508182,1,53,2,65
50393,2001-06-30,508185,1,34,2,8
50394,2001-06-30,508190,1,15,2,75
50395,2001-06-30,508194,1,61,2,32
50396,2001-06-30,508811,1,90,2,16
50397,2001-06-30,508827,1,36,2,92
50398,2001-06-30,508844,1,12,2,88
50399,2001-06-30,508850,1,10,2,23
50400,2001-06-30,508861,1,66,2,43
50401,2001-06-30,508867,1,14,2,90
50402,2001-06-30,508878,1,66,2,58
50403,2001-06-30,508889,1,40,2,97
50404,2001-06-30,508894,1,5,2,51
50405,2001-06-30,552710,1,21,2,28
50406,2001-06-30,552712,1,54,2,87
50407,2001-06-30,552717,1,21,2,36
50408,2001-06-30,552721,1,89,2,78
50409,2001-06-30,552730,1,7,2,88
50410,2001-06-30,552738,1,31,2,97
50411,2001-06-30,552743,1,40,2,39
50412,2001-06-30,552747,1,100,2,70
50413,2001-06-30,552756,1,8,2,47
50414,2001-06-30,552760,1,46,2,49
50415,2001-06-30,552764,1,42,2,92
50416,2001-06-30,552769,1,100,2,97
50417,2001-06-30,552777,1,81,2,29
50418,2001-06-30,553221,1,25,2,100
50419,2001-06-30,553224,1,85,2,46
50420,2001-06-30,553230,1,98,2,89
50421,2001-06-30,553267,1,6,2,64
50422,2001-06-30,553282,1,79,2,77
50423,2001-06-30,553288,1,13,2,15
50424,2001-06-30,553291,1,53,2,93
50425,2001-06-30,554906,1,71,2,8
50426,2001-06-30,554908,1,69,2,39
50427,2001-06-30,554909,1,87,2,79
50428,2001-06-30,554918,1,69,2,98
50429,2001-06-30,554952,1,55,2,9
50430,2001-06-30,554961,1,60,2,49
50431,2001-06-30,554977,1,67,2,25
50432,2001-06-30,554979,1,62,2,36
50433,2001-06-30,554994,1,50,2,27
50434,2001-06-30,555202,1,39,2,8
50435,2001-06-30,555233,1,62,2,60
50436,2001-06-30,555239,1,9,2,32
50437,2001-06-30,555255,1,17,2,27
50438,2001-06-30,555270,1,11,2,91
50439,2001-06-30,557312,1,2,2,89
50440,2001-06-30,557315,1,90,2,5
50441,2001-06-30,557336,1,7,2,37
50442,2001-06-30,557345,1,46,2,42
50443,2001-06-30,557364,1,14,2,15
50444,2001-06-30,557385,1,80,2,44
50445,2001-06-30,557704,1,74,2,30
50446,2001-06-30,557725,1,87,2,67
50447,2001-06-30,557734,1,84,2,99
50448,2001-06-30,557773,1,58,2,27
50449,2001-06-30,557790,1,63,2,25
50450,2001-06-30,558503,1,65,2,87
50451,2001-06-30,558527,1,84,2,9
50452,2001-06-30,558542,1,54,2,87
50453,2001-06-30,558549,1,57,2,83
50454,2001-06-30,558558,1,79,2,7
50455,2001-06-30,558573,1,32,2,71
50456,2001-06-30,558576,1,36,2,36
50457,2001-06-30,558592,1,35,2,66
50458,2001-06-30,559408,1,30,2,55
50459,2001-06-30,559451,1,50,2,97
50460,2001-06-30,559482,1,56,2,13
50461,2001-06-30,559486,1,18,2,26
50462,2001-06-30,559494,1,24,2,77
50463,2001-06-30,603602,1,21,2,37
50464,2001-06-30,603605,1,8,2,3
50465,2001-06-30,603611,1,48,2,39
50466,2001-06-30,603626,1,61,2,6
50467,2001-06-30,603644,1,19,2,26
50468,2001-06-30,603668,1,31,2,59
50469,2001-06-30,603671,1,18,2,74
50470,2001-06-30,603677,1,40,2,68
50471,2001-06-30,605814,1,100,2,75
50472,2001-06-30,605835,1,5,2,98
50473,2001-06-30,605856,1,55,2,55
50474,2001-06-30,605865,1,47,2,4
50475,2001-06-30,605874,1,25,2,96
50476,2001-06-30,605880,1,3,2,64
50477,2001-06-30,605883,1,82,2,45
50478,2001-06-30,609018,1,33,2,85
50479,2001-06-30,609023,1,57,2,69
50480,2001-06-30,609027,1,40,2,81
50481,2001-06-30,609029,1,82,2,74
50482,2001-06-30,609032,1,32,2,16
50483,2001-06-30,609033,1,78,2,19
50484,2001-06-30,609047,1,9,2,4
50485,2001-06-30,609050,1,93,2,54
50486,2001-06-30,609086,1,16,2,55
50487,2001-06-30,609089,1,83,2,35
50488,2001-06-30,609092,1,31,2,81
50489,2001-06-30,609108,1,55,2,95
50490,2001-06-30,609117,1,87,2,30
50491,2001-06-30,609120,1,42,2,59
50492,2001-06-30,609127,1,16,2,58
50493,2001-06-30,609131,1,24,2,8
50494,2001-06-30,609135,1,51,2,2
50495,2001-06-30,609138,1,47,2,58
50496,2001-06-30,609141,1,61,2,33
50497,2001-06-30,609153,1,57,2,96
50498,2001-06-30,609159,1,6,2,72
50499,2001-06-30,609162,1,84,2,28
50500,2001-07-10,100409,1,97,2,79
50501,2001-07-10,100419,1,25,2,79
50502,2001-07-10,100428,1,25,2,1
50503,2001-07-10,100447,1,41,2,82
50504,2001-07-10,100485,1,74,2,46
50505,2001-07-10,100602,1,86,2,65
50506,2001-07-10,100603,1,13,2,32
50507,2001-07-10,100607,1,2,2,34
50508,2001-07-10,100610,1,67,2,94
50509,2001-07-10,100632,1,28,2,78
50510,2001-07-10,100636,1,64,2,78
50511,2001-07-10,100651,1,82,2,56
50512,2001-07-10,100662,1,30,2,87
50513,2001-07-10,100669,1,5,2,7
50514,2001-07-10,100694,1,26,2,79
50515,2001-07-10,100918,1,23,2,16
50516,2001-07-10,100921,1,60,2,31
50517,2001-07-10,100925,1,87,2,20
50518,2001-07-10,100929,1,46,2,80
50519,2001-07-10,100954,1,13,2,72
50520,2001-07-10,100965,1,76,2,73
50521,2001-07-10,100991,1,73,2,12
50522,2001-07-10,104240,1,30,2,84
50523,2001-07-10,104243,1,59,2,93
50524,2001-07-10,104273,1,42,2,90
50525,2001-07-10,104284,1,38,2,13
50526,2001-07-10,107838,1,2,2,87
50527,2001-07-10,107852,1,3,2,11
50528,2001-07-10,107855,1,90,2,63
50529,2001-07-10,107857,1,88,2,62
50530,2001-07-10,107866,1,41,2,48
50531,2001-07-10,107876,1,55,2,88
50532,2001-07-10,107895,1,19,2,96
50533,2001-07-10,107914,1,99,2,19
50534,2001-07-10,107947,1,34,2,5
50535,2001-07-10,107958,1,75,2,36
50536,2001-07-10,107976,1,73,2,21
50537,2001-07-10,107980,1,48,2,74
50538,2001-07-10,107987,1,69,2,3
50539,2001-07-10,107990,1,34,2,38
50540,2001-07-10,200304,1,13,2,83
50541,2001-07-10,200314,1,9,2,11
50542,2001-07-10,200351,1,4,2,82
50543,2001-07-10,200373,1,50,2,19
50544,2001-07-10,200389,1,70,2,90
50545,2001-07-10,200391,1,76,2,79
50546,2001-07-10,200395,1,66,2,40
50547,2001-07-10,201202,1,4,2,72
50548,2001-07-10,201204,1,22,2,26
50549,2001-07-10,201207,1,42,2,30
50550,2001-07-10,201213,1,41,2,55
50551,2001-07-10,201233,1,4,2,4
50552,2001-07-10,201263,1,62,2,10
50553,2001-07-10,201285,1,28,2,17
50554,2001-07-10,201290,1,84,2,95
